Paragraph,Section,Category_ID,Agreement_name
Use of Test System During the term of this Agreement Ericsson may use the Test System only for testing evaluation and demonstration purposes within Ericsson s network and or Ericsson s customer s networks Ericsson shall not and shall not authorize any third party to i sublicense use or duplicate the Test System or any portion thereof except as expressly authorized in this Trial Agreement ii use the Test System by or for the benefit of any third party ill modify translate or prepare derivative works based upon the Test System iv reverse compile or decompile disassemble or otherwise reverse engineer the Test System except to the extent expressly required to be permitted by applicable law v rent lease loan sell transfer or distribute the Test System or any copy or portion thereof to any other person or entity and or vi alter remove or obscure any copyright trademark or other proprietary notices or confidentiality legend on or in the Test System,Use_of_the_Test_System,6,18-5789 ( REv B) Ericsson Trifacta Trial Agreement 6.28.18 FINAL
Use of Test System During the term of this Agreement and under its terms Ericsson may use the Test System only for testing evaluation and demonstration purposes within Ericsson s network and or Ericsson s customer s networks Ericsson may not copy reverse engineer extract source code from object code or otherwise dissemble or decompile any prototypes software or other tangible objects included in the Test System,Use_of_the_Test_System,6,Radwin Trial Agreement (signed) 9-26-12
Use of Test System During the term of this Agreement Ericsson may use the Test System only for testing evaluation and demonstration purposes within Ericsson s supply chain network and or Ericsson s customer s supply chain networks,Use_of_the_Test_System,6,Roambee Corporation_Paid Trial Agreement_(21126) (Eff. 06.14.19)
Use of Test System During the term of this Agreement Ericsson may use the Test System only for testing evaluation and demonstration purposes within Ericsson s supply chain network and or Ericsson s customer s supply chain networks,Use_of_the_Test_System,6,Roambee Corporation_Paid Trial Agreement_(22084) (Eff. 01.22.20)
Use of Test System During the term of this Agreement Ericsson may use the Test System only for testing evaluation and demonstration purposes within Ericsson s network and or Ericsson s customer s networks,Use_of_the_Test_System,6,Tatara Systems Trial Agmt. 110609 (signed)
Use of Test System During the term of the trial as defined in an attachment to Exhibit A of this Agreement Ericsson may use the Test System only for testing evaluation and demonstration purposes within Ericsson s network and or Ericsson s customer s networks,Use_of_the_Test_System,6,"Tektronix Trial Agreement (fully executed), effective 4-29-11"
Use of Client Software During the term of this Agreement Ericsson may use the software only for testing evaluation and demonstration purposes within Ericsson s network and or Ericsson s customer s networks,Use_of_the_Test_System,6,Teleca USA Inc Trial Agreement 060107 signed
Use of Test System During the term of this Agreement Ericsson may use the Test System only for testing evaluation and demonstration purposes within Ericsson s network and or Ericsson s customer s networks,Use_of_the_Test_System,6,Telmap Trial Agr executed (original)
Use of Client Software During the term of this Agreement Ericsson may use the software only for testing evaluation and demonstration purposes within Ericsson s network and or Ericsson s customer s networks,Use_of_the_Test_System,6,Teleca USA Inc Trial Agreement 060107
Use of Test System During the term of this Agreement Ericsson may use the Test System only for testing evaluation and demonstration purposes within Ericsson s network and or Ericssons customer s networks ,Use_of_the_Test_System,6,Telmap Trial Agreement executed (scanned)
Use of Test System During the term of this Agreement Ericsson may use the Test System only for testing evaluation and demonstration purposes within Ericsson s network and in particular shall not use or make the Test System available in a live or production environment,Use_of_the_Test_System,6,Think Analytics- Trial Agreement effective (8-4-15)
Use of Test System During the term of this Agreement Ericsson may use the Test System only for testing evaluation and demonstration purposes within Ericsson s network and or Ericsson s customer s networks,Use_of_the_Test_System,6,Tive Inc._Trial Agreement_(19928) (Eff.  09.28.18)
Use of Test System During the term of this Agreement Ericsson may use the Test System only for testing evaluation and demonstration purposes within Ericsson s network and or Ericsson s customer s networks,Use_of_the_Test_System,6,TNSS Global LLC - TA - (Eff. 01-10-2017)
